Stock Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Profit/Loss,Profit/Loss %,Profit or Loss,Days in Trade,Volume Multiple,RSI Value,Weekly Volume
RUCHIRA,2023-06-02,105.74693298339844,2023-09-04,143.5504150390625,37.80348205566406,35.74901038652247,Profit,94,3.1419161967231677,55.580615662589395,1035917
RUCHIRA,2020-08-21,55.27720642089844,2020-11-02,38.60301971435547,-16.67418670654297,-30.164669646255902,Loss,73,3.112937853442057,66.43025549353216,1138460
RVHL,2023-08-25,33.099998474121094,2023-10-09,33.25,0.15000152587890625,0.4531768362351585,Profit,45,5.379707754851577,78.42465789216529,1683246
RUSTOMJEE,2023-12-15,602.0999755859375,2024-03-13,595.5999755859375,-6.5,-1.0795549349880806,Loss,89,4.594132832157493,52.555640508338,844152
RVNL,2024-01-19,290.120849609375,2024-06-03,402.9815673828125,112.8607177734375,38.901277838320006,Profit,136,5.249732756141809,86.62704486282061,604347016
RUSHIL,2021-11-12,31.38615608215332,2022-01-13,31.09031105041504,-0.29584503173828125,-0.9425972105787883,Loss,62,6.357713803176625,62.48303356643797,13398938
RUPA,2022-01-14,504.1309814453125,2022-05-26,345.11077880859375,-159.02020263671875,-31.543429880230256,Loss,132,8.013951114247613,57.63747626081452,9726264
RVNL,2023-09-08,161.86546325683594,2023-09-20,162.81631469726562,0.9508514404296875,0.5874331814198941,Profit,12,3.703334875681045,73.43424850049436,530362180
RVNL,2024-07-12,624.3201293945312,2024-10-25,419.75,-204.57012939453125,-32.766864267683374,Loss,105,3.952685964753471,90.66038775408698,697631984
RVNL,2024-05-24,369.0635986328125,2024-07-08,563.7060546875,194.6424560546875,52.73954320494785,Profit,45,5.288664124724994,74.63708117236476,313248536
RVNL,2020-11-27,18.23732566833496,2021-01-07,25.422607421875,7.185281753540039,39.398768680298744,Profit,41,4.3500608026723935,45.26316979539938,36101056
SAFARI,2023-08-11,1736.9642333984375,2024-03-13,1709.2691650390625,-27.695068359375,-1.5944524260691595,Loss,215,5.195474756571171,82.97455756354114,1200004
RVNL,2021-01-08,29.09816551208496,2022-02-22,28.75021743774414,-0.3479480743408203,-1.1957732324957449,Loss,410,7.83534280611049,88.59789876661199,328102141
SAKHTISUG,2020-06-05,9.350000381469727,2020-07-10,9.399999618530273,0.049999237060546875,0.5347511766912616,Profit,35,3.208350609883443,54.96183228335743,524876
SAKAR,2022-10-14,286.25,2022-12-23,193.10000610351562,-93.14999389648438,-32.541482583924676,Loss,70,3.374267801921323,76.82581024428498,519022
SAKUMA,2024-05-31,6.968767166137695,2024-08-13,9.75,2.7812328338623047,39.909969260800395,Profit,74,3.0890039847351543,66.8473218001867,217513410
SANDHAR,2024-05-24,560.38671875,2024-09-27,558.6500244140625,-1.7366943359375,-0.3099099742783662,Loss,126,4.255239470514403,54.513321389088915,2241502
SANGHIIND,2023-12-01,127.30000305175781,2024-01-18,120.44999694824219,-6.850006103515625,-5.3809944534962355,Loss,48,4.679884077385216,68.3368912772273,8412459
SANOFI,2021-07-30,7408.78271484375,2023-02-01,5179.16796875,-2229.61474609375,-30.094211585212783,Loss,551,5.741455086442841,80.45079522991142,505560
SANCO,2021-06-11,11.149999618530273,2022-01-04,16.200000762939453,5.05000114440918,45.291491633923854,Profit,207,5.66785079928952,50.0,877525
SAPPHIRE,2023-05-05,259.989990234375,2023-10-27,258.2799987792969,-1.709991455078125,-0.6577143425931964,Loss,175,3.8321487104489123,51.30645226515329,4089915
SALZERELEC,2022-01-07,231.56016540527344,2022-02-22,157.75282287597656,-73.80734252929688,-31.87393755748976,Loss,46,3.144598555999831,72.72147632649103,1797691
SARLAPOLY,2024-05-03,69.0,2024-05-21,94.5,25.5,36.956521739130444,Profit,18,4.693326506260289,53.65194163629814,4369178
SARDAEN,2024-08-16,336.17962646484375,2024-10-03,491.95001220703125,155.7703857421875,46.33546279416707,Profit,48,4.355916450862647,65.4732727404534,20388402
SARVESHWAR,2021-12-31,1.3483330011367798,2022-01-18,1.3333330154418945,-0.014999985694885254,-1.1124837619667205,Loss,18,7.24,63.75371917491681,8688000
SAREGAMA,2021-03-12,149.0226287841797,2021-05-17,206.37832641601562,57.35569763183594,38.487911600929195,Profit,66,3.4425270571330833,91.39651137476206,10046539
SATIA,2022-02-11,106.73421478271484,2022-04-18,144.8922882080078,38.15807342529297,35.75055431191734,Profit,66,4.015684264202156,68.42737306712031,5684523
SATIA,2023-08-11,122.703369140625,2024-02-12,120.02233123779297,-2.6810379028320312,-2.1849749698065857,Loss,185,4.849287325752386,58.930909861765016,15073060
SARVESHWAR,2022-09-16,2.1583330631256104,2022-12-12,2.9549999237060547,0.7966668605804443,36.91121051663564,Profit,87,3.89010989010989,57.33633736875689,2832000
SBCL,2023-03-24,490.4649963378906,2023-06-12,664.7739868164062,174.30899047851562,35.53953733294166,Profit,80,6.873003632034326,64.44120988071917,2220648
SATINDLTD,2023-05-12,73.68666076660156,2023-07-11,100.22645568847656,26.539794921875,36.017095422383626,Profit,60,4.4368937989018296,45.48926699552733,2932017
SBCL,2024-01-05,599.9180297851562,2024-11-12,602.3499755859375,2.43194580078125,0.4053796818962452,Profit,312,6.34406483938854,73.1914422935115,2986422
SCHAEFFLER,2023-02-17,2896.902099609375,2023-10-30,2837.123779296875,-59.7783203125,-2.06352573394043,Loss,255,3.328105622731554,49.61698126324894,1049304
SCHNEIDER,2020-11-20,92.75,2021-03-18,93.05000305175781,0.3000030517578125,0.32345342507580366,Profit,118,10.178220694983596,63.888891096468676,4606376
SDBL,2021-07-23,22.392438888549805,2021-08-23,15.275613784790039,-7.116825103759766,-31.78226873446508,Loss,31,5.513012892642097,86.87002621802651,12982074
SATIN,2022-10-28,158.6999969482422,2023-07-27,215.14999389648438,56.44999694824219,35.5702571101199,Profit,272,3.413478829865863,76.54793909394746,2547019
SEAMECLTD,2023-11-10,820.4000244140625,2024-01-09,1115.699951171875,295.2999267578125,35.99462676378131,Profit,60,7.054330147271796,63.88224023505158,2532956
SCHAEFFLER,2024-05-03,3776.10009765625,2024-09-11,3801.699951171875,25.599853515625,0.6779442507764744,Profit,131,3.754524149023826,70.32421811365835,1268272
SEAMECLTD,2021-07-30,605.055419921875,2021-09-03,841.6361083984375,236.5806884765625,39.10066428412622,Profit,35,8.064564423415048,74.73778534675576,1158140
SECURCRED,2021-12-10,6.235812664031982,2022-01-12,6.069841384887695,-0.1659712791442871,-2.6615821880218715,Loss,33,6.442105263157894,71.90669720378467,514080
SERVOTECH,2023-01-27,43.98971939086914,2023-05-09,60.9210205078125,16.93130111694336,38.489222826135496,Profit,102,4.696417080004356,65.77956490722005,2371855
SELAN,2022-01-07,145.45262145996094,2022-03-24,197.4499969482422,51.99737548828125,35.748668512375126,Profit,76,4.334660324283592,49.50323434732921,843673
SEPC,2020-06-12,4.191404819488525,2020-06-23,5.720035076141357,1.528630256652832,36.47059452585566,Profit,11,3.9235611951793437,63.043480660105985,2440253
SEPC,2021-05-14,6.706247806549072,2021-06-18,4.635200023651123,-2.071047782897949,-30.882362874742576,Loss,35,7.712045073367007,71.11109953091615,10447127
SELAN,2020-11-27,114.99082946777344,2020-12-21,114.80461883544922,-0.18621063232421875,-0.16193520229924596,Loss,24,7.416706142766249,51.9246477805173,1155974
SESHAPAPER,2022-07-22,207.67990112304688,2022-08-29,283.896728515625,76.21682739257812,36.69918320474399,Profit,38,3.0698539219309944,55.26963558217016,955139
SERVOTECH,2024-07-12,107.25928497314453,2024-08-29,144.96847534179688,37.709190368652344,35.15704060314586,Profit,48,5.17889105379611,65.16535828971662,20700504
SEQUENT,2023-10-13,103.19999694824219,2024-01-09,141.25,38.05000305175781,36.87015908618776,Profit,88,6.423176094180551,68.72427303062182,48750016
SESHAPAPER,2020-06-12,164.91172790527344,2021-08-23,160.5398406982422,-4.37188720703125,-2.6510468737205195,Loss,437,6.944694112944088,64.12610392893697,1363740
SEYAIND,2021-06-11,67.25,2021-08-05,67.55000305175781,0.3000030517578125,0.4461011922049174,Profit,55,5.816987576058735,49.79960223175871,876017
SETCO,2024-07-05,15.8100004196167,2024-10-17,11.050000190734863,-4.760000228881836,-30.107527530332845,Loss,104,10.100754849383161,81.00128394063604,3099521
SFL,2024-12-06,890.25,2025-01-28,892.7999877929688,2.54998779296875,0.28643502307990065,Profit,53,3.154149370619969,45.33315989662159,1251209
SHALBY,2023-08-25,221.4537811279297,2023-11-21,316.149169921875,94.69538879394531,42.76079112834908,Profit,88,4.25280528159898,93.9699574246209,9174260
SHALBY,2023-01-06,160.48501586914062,2023-08-25,221.4537811279297,60.96876525878906,37.99031637227923,Profit,231,3.1297443041555693,69.5091935991265,2511323
SHAKTIPUMP,2020-10-09,32.152408599853516,2020-10-27,32.18922805786133,0.0368194580078125,0.11451539592581828,Profit,18,3.2027004902612695,67.34227325037583,6044652
SHANTIGEAR,2022-01-14,159.3365936279297,2022-04-29,227.62252807617188,68.28593444824219,42.85640410243623,Profit,105,3.770911780989391,51.5826512287246,1188543
SHARDAMOTR,2024-06-28,2193.300537109375,2024-10-08,2109.85009765625,-83.450439453125,-3.804788173859075,Loss,102,3.1626064553130364,90.54737980495821,1183752
SHARDACROP,2022-01-28,581.9125366210938,2022-05-11,568.491455078125,-13.42108154296875,-2.3063743601227427,Loss,103,11.97444386054581,88.65387285511784,20792574
SHAREINDIA,2023-05-26,256.2626037597656,2023-11-13,351.10211181640625,94.83950805664062,37.008719440604885,Profit,171,4.077523124239789,60.37818540535591,5036825
SHANKARA,2021-07-30,647.2607421875,2022-05-12,653.3563232421875,6.0955810546875,0.9417504658303155,Profit,286,3.1098511878796025,89.53734003188083,4806119
SHEMAROO,2020-12-04,69.05000305175781,2021-01-25,69.19999694824219,0.149993896484375,0.21722503961649764,Profit,52,5.516473168682882,52.83541212341342,886557
SHRADHA,2023-06-09,20.290252685546875,2023-12-05,28.68393325805664,8.393680572509766,41.36804357537025,Profit,179,4.241101564897208,55.32933458977879,626586
SHRADHA,2024-06-21,54.605712890625,2024-07-23,54.09600067138672,-0.5097122192382812,-0.9334411955379651,Loss,32,4.567653301226723,90.36588220545947,6133843
SHK,2023-08-04,131.73362731933594,2024-01-09,177.87030029296875,46.13667297363281,35.02269990774089,Profit,158,3.5761403068573845,69.87835828682975,2356416
SIEMENS,2024-11-29,7545.27294921875,2025-02-03,5225.89990234375,-2319.373046875,-30.739418739187585,Loss,66,3.2404062015682302,56.15081123098684,4411307
SHK,2020-11-14,116.55508422851562,2020-12-15,112.5494613647461,-4.005622863769531,-3.436677936688015,Loss,31,6.350658827208321,73.82048614191633,15813657
SHIVAMILLS,2022-09-02,133.5500030517578,2022-12-22,89.0,-44.55000305175781,-33.358294297074856,Loss,111,7.509229364034156,75.26849313992665,707039
SHREDIGCEM,2022-01-07,71.7580337524414,2022-06-20,49.90568923950195,-21.852344512939453,-30.452819524470286,Loss,164,6.859385864044998,53.73503278624151,5794265
SHREERAMA,2024-08-30,30.0,2024-11-05,43.25,13.25,44.166666666666664,Profit,67,4.029485813654626,59.30996403510064,562304
SHREDIGCEM,2020-05-15,29.319534301757812,2020-06-17,39.97367858886719,10.654144287109375,36.33804063003354,Profit,33,9.472307488397824,60.90013903890679,9862415
SHRIRAMPPS,2023-08-25,84.94999694824219,2023-12-04,119.0,34.05000305175781,40.082406444939124,Profit,101,6.550453191242587,75.3521117931997,55338210
SHYAMMETL,2023-12-08,511.69427490234375,2024-01-29,706.7034912109375,195.00921630859375,38.110494073010884,Profit,52,4.3233749914214155,59.53920464243634,10898417
SHREEPUSHK,2021-05-07,175.62088012695312,2021-10-05,254.77267456054688,79.15179443359375,45.06969466066697,Profit,151,3.368079802399866,73.17867793031382,1767218
SIGACHI,2023-01-06,32.717708587646484,2023-03-27,22.551921844482422,-10.165786743164062,-31.071206334426638,Loss,80,10.493781393995961,64.94152876316593,55859850
SIKKO,2022-08-26,76.5569839477539,2022-09-19,105.94821166992188,29.39122772216797,38.3913082864209,Profit,24,11.075587666011751,77.44425237152717,2782878
SIEMENS,2021-12-10,2409.96875,2023-02-21,3279.778076171875,869.809326171875,36.09214128489737,Profit,438,3.160555159610905,57.16128023760209,5022946
SIMPLEXINF,2024-09-13,218.7899932861328,2024-12-03,304.29998779296875,85.50999450683594,39.08313777175643,Profit,81,3.701099013911706,75.0476468410161,2331371
SIKKO,2024-06-14,104.87999725341797,2024-09-06,104.76000213623047,-0.1199951171875,-0.11441182335041322,Loss,84,4.608087547369515,70.80023577277197,1300304
SIMBHALS,2021-06-18,25.100000381469727,2021-07-01,34.04999923706055,8.94999885559082,35.65736541660862,Profit,13,3.4130653694148134,90.35294071184312,1282874
SIL,2022-05-27,18.70934295654297,2022-06-07,26.112316131591797,7.402973175048828,39.56832258751173,Profit,11,7.894621724534467,77.47749374619679,1191105
SIYSIL,2024-10-11,521.5751342773438,2024-11-11,712.8994140625,191.32427978515625,36.6820170693607,Profit,31,6.642282850257476,51.727365932749414,1393293
SIL,2022-06-10,30.195171356201172,2022-06-20,29.97083854675293,-0.2243328094482422,-0.7429426606058054,Loss,10,3.5370206354719755,91.14874126332946,1327188
SIYSIL,2020-11-20,141.86033630371094,2021-01-01,194.45921325683594,52.598876953125,37.07793053621082,Profit,42,3.2264301840111336,53.635924442981384,1738777
SIS,2023-10-06,472.8500061035156,2025-01-14,330.95001220703125,-141.89999389648438,-30.009515081917925,Loss,466,5.563782115895477,67.52400537929807,2074522
SINTERCOM,2022-01-14,101.25,2024-06-11,139.77000427246094,38.52000427246094,38.04444866415895,Profit,879,6.675641108790682,70.19089393193192,857742
SIYSIL,2022-04-08,519.9761962890625,2022-05-12,521.3438720703125,1.36767578125,0.263026613720152,Profit,34,4.121433538024686,67.46005208934658,2051855
SJS,2024-08-02,989.0782470703125,2025-01-21,988.5999755859375,-0.478271484375,-0.048355272779643244,Loss,172,6.864947186652894,81.87405604124848,3502448
SJS,2024-10-18,1098.199951171875,2025-01-09,1090.1500244140625,-8.0499267578125,-0.7330110285674762,Loss,83,3.79941072370202,71.69169746446205,2023468
SJVN,2022-09-02,29.005592346191406,2023-06-21,39.81684875488281,10.811256408691406,37.2730068038448,Profit,292,3.9141714656522812,67.94873055845451,30475026
SJVN,2020-08-21,20.019882202148438,2021-10-18,29.065553665161133,9.045671463012695,45.183440000670714,Profit,423,3.6818271330906476,80.99175591207194,19023497
SKFINDIA,2024-05-10,4895.68408203125,2024-06-14,6781.6845703125,1886.00048828125,38.523737575377545,Profit,35,8.252736660929433,62.91707513693651,1118796
SJVN,2020-12-18,21.608497619628906,2022-09-12,29.330453872680664,7.721956253051758,35.73573873103155,Profit,633,3.9307231919074526,72.59282757251822,30787223
SKYGOLD,2023-09-29,32.85499954223633,2023-10-12,46.904998779296875,14.049999237060547,42.76365677314573,Profit,13,4.492248107597443,71.03209254037846,5729840
SKMEGGPROD,2023-02-10,207.78099060058594,2023-02-28,139.7291717529297,-68.05181884765625,-32.75170584708164,Loss,18,4.317791986343017,79.71823966384677,2564690
SKYGOLD,2024-06-28,163.85000610351562,2024-07-11,223.7550048828125,59.904998779296875,36.56087674568083,Profit,13,3.0561606902700973,77.13010459861113,2405010
SKMEGGPROD,2021-05-14,61.45090103149414,2021-06-22,87.36044311523438,25.909542083740234,42.16299785492381,Profit,39,8.116327363427908,61.569139369356584,2688340
SKIPPER,2021-06-11,80.5440444946289,2022-03-29,55.255062103271484,-25.288982391357422,-31.3977061246829,Loss,291,8.673646312311302,69.72920175066548,11864941
SMSPHARMA,2021-04-09,146.09588623046875,2021-09-27,147.12734985351562,1.031463623046875,0.7060182525740144,Profit,171,4.903538021989312,69.77225923644005,2163660
SMCGLOBAL,2021-07-16,91.62461853027344,2024-02-07,135.09861755371094,43.4739990234375,47.44794545482704,Profit,936,3.9171465825766165,73.75698576562559,16100865
SOBHA,2021-09-03,761.3402709960938,2022-02-18,749.912109375,-11.42816162109375,-1.5010583383618714,Loss,168,3.416971686756554,76.45731151195233,4805539
SKIPPER,2022-12-09,126.03877258300781,2023-03-28,87.42658233642578,-38.61219024658203,-30.63516841307896,Loss,109,4.256039746393316,91.78774551811318,9219722
SOTL,2023-05-19,295.8982849121094,2024-01-30,402.7576599121094,106.859375,36.11354997604681,Profit,256,3.2077244322885683,59.40593580234964,523074
SOMANYCERA,2021-06-18,590.9732055664062,2021-10-06,801.89404296875,210.92083740234375,35.69042308782697,Profit,110,12.152215714116673,77.47245460162625,4929522
SOBHA,2023-07-28,626.3394775390625,2023-11-15,859.6630249023438,233.32354736328125,37.25193057924881,Profit,110,3.3945761139379496,74.69886101598976,9191083
SONACOMS,2023-12-29,639.3839111328125,2024-10-18,635.2703857421875,-4.113525390625,-0.6433576633695703,Loss,294,3.5393815505842783,63.36859353524681,22909598
SOBHA,2021-07-09,543.7252197265625,2021-09-03,761.3402709960938,217.61505126953125,40.022982818227405,Profit,56,6.118027382239106,65.23717218759612,10199081
SOUTHBANK,2023-07-07,21.166563034057617,2024-01-16,29.302946090698242,8.136383056640625,38.4397931943365,Profit,193,3.2768835548650888,79.74684515589755,444997973
SOUTHBANK,2021-05-07,9.07138442993164,2021-06-21,12.290262222290039,3.2188777923583984,35.48386486342145,Profit,45,3.7050260218824596,58.53658284548575,181221327
SPARC,2024-01-05,420.54998779296875,2024-04-24,285.1499938964844,-135.39999389648438,-32.1959333793014,Loss,110,8.6789849410543,86.63279256919267,64560089
SPECIALITY,2022-07-29,183.4644317626953,2023-01-05,248.7278594970703,65.263427734375,35.572795831505324,Profit,160,5.502328191781329,65.78842128935514,2527798
SPLPETRO,2022-03-04,348.3200378417969,2022-03-28,477.47235107421875,129.15231323242188,37.07863435955454,Profit,24,3.0100235946835348,62.21392459812856,1512580
SPENCERS,2021-06-11,82.94999694824219,2021-09-06,115.69999694824219,32.75,39.481616883524204,Profit,87,5.034771404435667,50.922509017322945,10075483
SPLPETRO,2023-06-16,398.44140625,2023-10-16,545.9454345703125,147.5040283203125,37.02025592886344,Profit,122,6.974254209136075,61.869479040900075,2382876
SPLPETRO,2021-09-17,332.8809814453125,2022-03-28,477.47235107421875,144.59136962890625,43.436356442208,Profit,192,3.340600257246211,43.761169469549976,922872
SPMLINFRA,2023-09-15,51.95000076293945,2023-11-20,71.0,19.049999237060547,36.669872872553654,Profit,66,13.154791801685029,69.0909090909091,1299062
SPMLINFRA,2023-11-24,74.4000015258789,2024-01-10,104.44999694824219,30.04999542236328,40.38977796514003,Profit,47,6.323903735128381,78.89328304486784,1280483
SRPL,2022-02-11,7.840000152587891,2022-02-22,10.755000114440918,2.9149999618530273,37.18112123876451,Profit,11,9.455364921592487,78.30688169416975,36846060
SRHHYPOLTD,2022-07-29,641.68212890625,2022-09-14,896.3468627929688,254.66473388671875,39.68705413703759,Profit,47,6.407426208552039,70.90760098733703,1039229
SRPL,2022-11-25,8.050000190734863,2023-01-30,5.534999847412109,-2.515000343322754,-31.24223954947716,Loss,66,5.886843193835004,45.658682784335234,19591630
SSWL,2021-07-02,92.15907287597656,2021-07-14,125.85646057128906,33.6973876953125,36.56437358116753,Profit,12,6.595864388970136,74.39317701713537,11215300
STARCEMENT,2023-05-05,127.19999694824219,2023-10-16,174.25,47.05000305175781,36.98899699730536,Profit,164,3.761043179107407,72.70935850988808,3975758
STARPAPER,2020-12-11,99.65199279785156,2021-01-27,100.0266342163086,0.37464141845703125,0.37594975066581604,Profit,47,4.289933961349755,60.87954610107108,1940059
STEELXIND,2021-12-10,11.510000228881836,2021-12-22,15.975000381469727,4.465000152587891,38.79235502866409,Profit,12,3.1966849094366028,68.71266178146382,82619110
STARHEALTH,2024-08-30,628.6500244140625,2025-01-29,438.6000061035156,-190.05001831054688,-30.231450080302512,Loss,152,4.039019386346902,65.77904241106678,15592254
STEELCAS,2022-12-16,514.428466796875,2023-09-08,714.2067260742188,199.77825927734375,38.834993040194135,Profit,266,9.627264218186799,66.91746837172349,632561
STERTOOLS,2024-01-05,406.0943298339844,2024-08-27,550.3561401367188,144.26181030273438,35.524211914436265,Profit,235,5.343346587282202,59.44205992457294,1961555
STOVEKRAFT,2024-08-16,728.66357421875,2024-11-13,727.0499877929688,-1.61358642578125,-0.22144463959397065,Loss,89,6.346693895816407,77.75091730535505,4614038
STYLAMIND,2023-05-12,1501.7457275390625,2023-07-10,1515.975830078125,14.2301025390625,0.9475707024238833,Profit,59,7.575528160905676,73.9509134644035,1151402
STEELXIND,2022-07-08,21.55500030517578,2022-08-03,14.649999618530273,-6.905000686645508,-32.034333513729905,Loss,26,3.2574620764150537,44.65488429353807,65439780
STERTOOLS,2021-07-30,242.83468627929688,2022-02-11,166.23809814453125,-76.59658813476562,-31.542688282458908,Loss,196,3.961918072654718,72.81456314328625,3725797
SUDARSCHEM,2023-08-04,523.8264770507812,2024-04-23,716.2542114257812,192.427734375,36.73501489622974,Profit,263,3.4551769271704016,77.77825102544611,2571163
SUNDARMFIN,2024-02-23,4158.66552734375,2024-05-29,4152.01025390625,-6.6552734375,-0.1600338712921423,Loss,96,5.242045103425056,72.96442960377296,2049976
SUNDARMHLD,2023-11-03,136.3989715576172,2024-02-20,193.64749145507812,57.24851989746094,41.97137210325535,Profit,109,4.356822375684504,70.93253826753374,3056361
SUKHJITS,2024-07-26,262.25,2024-12-30,264.20001220703125,1.95001220703125,0.7435699550166763,Profit,157,3.323236350842777,61.00000268554753,519516
SUNDARMFIN,2020-08-28,1591.158935546875,2021-02-16,2259.796875,668.637939453125,42.02207111531047,Profit,172,3.662159366957693,74.9238790372766,761308
SUBROS,2022-09-09,391.2760314941406,2023-08-14,391.12677001953125,-0.149261474609375,-0.03814735956081394,Loss,339,3.321284836420287,72.86605595814635,511655
STYRENIX,2023-06-09,925.3975219726562,2023-10-23,1273.578125,348.18060302734375,37.62497680835932,Profit,136,5.606330187219557,78.05457883388502,754869
SUDARSCHEM,2020-12-04,492.96063232421875,2021-05-11,677.0498657226562,184.0892333984375,37.3435973031945,Profit,158,5.735061051281871,54.283185038668975,4756024
SUNFLAG,2022-04-22,128.0500030517578,2022-06-16,84.8499984741211,-43.20000457763672,-33.73682432492819,Loss,55,10.247785101941373,77.78987461047313,29064488
SUNDARMFIN,2021-06-18,2550.4794921875,2022-02-24,1767.5091552734375,-782.9703369140625,-30.698946582884425,Loss,251,4.669581173986451,49.22448811937193,743058
SUNFLAG,2023-05-12,173.39999389648438,2023-08-01,240.60000610351562,67.20001220703125,38.754333663441784,Profit,81,4.669750374226295,78.50726601213786,9327094
SUNDARMHLD,2022-01-14,80.84379577636719,2022-12-23,80.69428253173828,-0.14951324462890625,-0.18494090139272723,Loss,343,3.1862241581269073,65.50665356990316,1723640
SUNFLAG,2020-06-05,39.099998474121094,2020-11-14,55.150001525878906,16.050003051757812,41.048602757314036,Profit,162,4.201420128505276,54.71203932293325,4354585
SUNFLAG,2023-07-07,197.35000610351562,2023-08-17,196.10000610351562,-1.25,-0.6333924303728367,Loss,41,5.018554027369126,67.11248921654476,14328671
SUNFLAG,2020-11-14,55.150001525878906,2021-04-12,62.650001525878906,7.5,13.59927432908712,Profit,149,3.45645547123504,64.80978345375198,6398527
SUPERHOUSE,2022-07-15,217.46255493164062,2022-08-16,224.27520751953125,6.812652587890625,3.1327934089766307,Profit,32,6.213517837234205,60.93357997073932,563826
SUNTV,2020-08-21,425.1067199707031,2021-03-17,413.1171875,-11.989532470703125,-2.8203582553410156,Loss,208,4.231334022591547,68.37498898145805,37099147
SUNTECK,2023-11-24,489.54205322265625,2024-11-13,490.0,0.45794677734375,0.09354595265700372,Profit,355,3.588850554234505,73.60651232493021,8050884
SUNPHARMA,2021-10-01,796.5687255859375,2022-06-14,801.3489379882812,4.78021240234375,0.6001004368866747,Profit,256,3.077864650478882,78.94046341223438,42575876
SUPREMEIND,2021-05-07,2090.14208984375,2021-11-23,2092.4638671875,2.32177734375,0.11108227306801943,Profit,200,5.473160816000861,80.49568845893397,1440504
SURANAT&P,2020-06-19,5.0,2020-08-17,3.5,-1.5,-30.000000000000004,Loss,59,6.016519842006495,66.96428829918128,1636713
SURYODAY,2024-08-02,200.00999450683594,2024-10-25,136.5,-63.50999450683594,-31.753410455028686,Loss,84,4.865557213434836,46.80235564456731,10356611
SURYODAY,2024-01-12,181.85000610351562,2024-07-10,183.60000610351562,1.75,0.9623315596722248,Profit,180,4.578418343193401,57.271637216474495,11374898
SURYODAY,2023-05-05,116.80000305175781,2023-06-13,157.75,40.94999694824219,35.05992797799495,Profit,39,5.223675456171254,62.0646809366694,9711988
SURYAROSNI,2021-09-17,183.6605224609375,2022-01-03,122.80799865722656,-60.85252380371094,-33.13315403240975,Loss,108,5.25699307915629,79.34728299577793,21396088
SUVEN,2021-09-24,92.22175598144531,2021-10-21,92.22175598144531,0.0,0.0,Loss,27,4.76851841280126,57.809327903047695,13364841
SURYAROSNI,2022-11-11,112.92845916748047,2023-01-31,156.9771270751953,44.048667907714844,39.00581680866444,Profit,81,3.6703156971844693,65.05280638137458,7189248
SUVEN,2024-07-05,127.43000030517578,2024-08-12,127.43000030517578,0.0,0.0,Loss,38,5.188949457559942,65.4396049170648,5231613
SUVENPHAR,2023-08-18,520.5,2023-12-22,712.0999755859375,191.5999755859375,36.81075419518491,Profit,126,5.413745588538645,80.91208465244924,8446460
SUULD,2021-06-25,258.4784851074219,2021-07-14,253.86941528320312,-4.60906982421875,-1.7831541461964417,Loss,19,3.1291479744087938,89.09047128120832,1099980
SUVEN,2020-12-11,69.419677734375,2020-12-17,96.92037200927734,27.500694274902344,39.615128119911525,Profit,6,6.804920980038209,73.57142925800365,21091146
SUVENPHAR,2023-09-15,557.2999877929688,2024-06-27,787.3499755859375,230.04998779296875,41.27938145199277,Profit,286,4.760712678323564,84.1090218964055,13758101
SUVENPHAR,2024-06-14,719.1500244140625,2024-07-31,997.2000122070312,278.04998779296875,38.66369719162754,Profit,47,3.207234205808548,58.03559348965241,2615221
SUZLON,2023-05-26,10.0,2023-06-07,14.449999809265137,4.449999809265137,44.499998092651374,Profit,12,3.556440176723555,60.57692907265789,1070795788
SURYAROSNI,2023-12-22,299.4913330078125,2024-01-10,410.2593688964844,110.76803588867188,36.985389452249166,Profit,19,3.673685651044727,72.09201557499276,11400076
SUVEN,2023-06-16,65.55000305175781,2023-10-23,65.5,-0.0500030517578125,-0.07628230271526926,Loss,129,4.215238875175425,66.82540657118778,3083188
SUVENPHAR,2021-08-06,568.6958618164062,2022-10-17,395.04998779296875,-173.6458740234375,-30.534049160972465,Loss,437,3.635829995299835,58.04401820717236,4761223
SVPGLOB,2023-01-13,33.349998474121094,2023-01-30,33.099998474121094,-0.25,-0.7496252217042643,Loss,17,3.564930787354313,56.300810297574316,4304992
SVPGLOB,2023-12-22,10.199999809265137,2024-03-13,7.099999904632568,-3.0999999046325684,-30.392156496088298,Loss,82,4.433262066854035,60.799992126467245,1718291
SWANENERGY,2023-03-10,297.9969787597656,2023-03-27,202.34609985351562,-95.65087890625,-32.09793579261764,Loss,17,3.304225386226729,56.87678927811309,9003719
SWSOLAR,2023-07-21,365.04998779296875,2024-01-23,523.9500122070312,158.9000244140625,43.52829194016565,Profit,186,7.546274054980083,70.24063626806027,34775213
SWSOLAR,2023-12-08,403.04998779296875,2024-01-24,550.0999755859375,147.04998779296875,36.484305234243706,Profit,47,3.3111446067934436,55.35370516903438,12005499
SYNGENE,2023-04-28,675.1459350585938,2023-10-26,681.702880859375,6.55694580078125,0.9711894066595006,Profit,181,4.342234762366538,71.93894293840846,8206265
SYRMA,2023-05-19,326.4263000488281,2023-06-15,447.7555236816406,121.3292236328125,37.1689485849221,Profit,27,5.396800061611875,68.30739677068263,9506815
TAJGVK,2022-01-14,141.6202850341797,2022-05-11,140.38148498535156,-1.238800048828125,-0.8747334808210216,Loss,117,3.0052607588615627,46.6086867808913,1380164
